date,lat,lon,altitude,azimuth
2024-06-25T07:00:00Z,69.57,-138.91,0.10861186054371348,2.5888150691810923
2024-06-25T08:00:00Z,69.57,-138.91,0.07026457785808124,2.8268564335550432
2024-06-25T09:00:00Z,69.57,-138.91,0.05259411766262217,3.0668174647806943
2024-06-25T10:00:00Z,69.57,-138.91,0.05671890494738143,-2.9758860459894865
2024-06-25T11:00:00Z,69.57,-138.91,0.08237436981563562,-2.736513886453979
2024-06-25T12:00:00Z,69.57,-138.91,0.1279525292223981,-2.4993806557259743
2024-06-25T13:00:00Z,69.57,-138.91,0.19072131532149672,-2.264536188804146
2024-06-25T14:00:00Z,69.57,-138.91,0.2671144505779125,-2.030652107195955
2024-06-25T15:00:00Z,69.57,-138.91,0.35296497831269397,-1.7949777173788914
2024-06-25T16:00:00Z,69.57,-138.91,0.4436005752985928,-1.5534645583731206
2024-06-25T17:00:00Z,69.57,-138.91,0.5337866714333575,-1.3010519747603861
2024-06-25T18:00:00Z,69.57,-138.91,0.6175808653773076,-1.0323004398597397
2024-06-25T19:00:00Z,69.57,-138.91,0.6882787105388793,-0.7427832495003576
2024-06-25T20:00:00Z,69.57,-138.91,0.7388018336729223,-0.4315667853215942
2024-06-25T21:00:00Z,69.57,-138.91,0.7629304057832582,-0.10399365117679811
2024-06-25T22:00:00Z,69.57,-138.91,0.7572491911515719,0.2280339352367921
2024-06-25T23:00:00Z,69.57,-138.91,0.7225886048945447,0.5505497471301926
2024-06-26T00:00:00Z,69.57,-138.91,0.6636490789798373,0.8538494573505264
2024-06-26T01:00:00Z,69.57,-138.91,0.5871762452733755,1.135196120903708
2024-06-26T02:00:00Z,69.57,-138.91,0.5001993655010605,1.3971869274529582
2024-06-26T03:00:00Z,69.57,-138.91,0.40914781614220336,1.64486145914403
2024-06-26T04:00:00Z,69.57,-138.91,0.31968063738278957,1.8836300774487373
2024-06-26T05:00:00Z,69.57,-138.91,0.2368065290477732,2.1182239577530684
2024-06-26T06:00:00Z,69.57,-138.91,0.1650097661093711,2.35222974571945
2024-06-26T07:00:00Z,69.57,-138.91,0.1082529387093748,2.587873555669023
2024-06-26T08:00:00Z,69.57,-138.91,0.06982429481675553,2.8259509970678227
2024-06-26T09:00:00Z,69.57,-138.91,0.052069810485904554,3.0659563128328697
2024-06-26T10:00:00Z,69.57,-138.91,0.056113521865038395,-2.9766953005841845
2024-06-26T11:00:00Z,69.57,-138.91,0.081695699389388,-2.737267151824428
2024-06-26T12:00:00Z,69.57,-138.91,0.12721170850415897,-2.500079382117021
2024-06-26T13:00:00Z,69.57,-138.91,0.18993114804772906,-2.2651880762128656
2024-06-26T14:00:00Z,69.57,-138.91,0.266288106697182,-2.031270889505409
2024-06-26T15:00:00Z,69.57,-138.91,0.35211541991070494,-1.7955827888662899
2024-06-26T16:00:00Z,69.57,-138.91,0.4427407992732718,-1.554080987956997
2024-06-26T17:00:00Z,69.57,-138.91,0.5329307064585941,-1.3017107673815884
2024-06-26T18:00:00Z,69.57,-138.91,0.6167453065001676,-1.0330377372525952
2024-06-26T19:00:00Z,69.57,-138.91,0.6874841166774106,-0.7436355259894527
2024-06-26T20:00:00Z,69.57,-138.91,0.738072324352542,-0.4325586829810299
2024-06-26T21:00:00Z,69.57,-138.91,0.7622891623030809,-0.10512099034606502
2024-06-26T22:00:00Z,69.57,-138.91,0.7567100432148728,0.22681097408132403
2024-06-26T23:00:00Z,69.57,-138.91,0.722149313557358,0.5492898650584097
2024-06-27T00:00:00Z,69.57,-138.91,0.6632921047835498,0.852602957182543
2024-06-27T01:00:00Z,69.57,-138.91,0.5868752830580093,1.1339909577624567
2024-06-27T02:00:00Z,69.57,-138.91,0.49992587435503716,1.3960314521402186
2024-06-27T03:00:00Z,69.57,-138.91,0.4088747357493712,1.6437531783955972
2024-06-27T04:00:00Z,69.57,-138.91,0.31938380372898445,1.8825630883169282
2024-06-27T05:00:00Z,69.57,-138.91,0.2364651134701676,2.117193556059893
2024-06-27T06:00:00Z,69.57,-138.91,0.16460663995934113,2.3512348498206634
2024-06-27T07:00:00Z,69.57,-138.91,0.10777531449566462,2.586917536367353
2024-06-27T08:00:00Z,69.57,-138.91,0.06926455860096985,2.8250410497962064
2024-06-27T09:00:00Z,69.57,-138.91,0.05142614942919302,3.065101417659121
2024-06-27T10:00:00Z,69.57,-138.91,0.055389862552389896,-2.977487373390606
2024-06-27T11:00:00Z,69.57,-138.91,0.08090071602081064,-2.737992794264914
2024-06-27T12:00:00Z,69.57,-138.91,0.12635712883066053,-2.500741038806346
2024-06-27T13:00:00Z,69.57,-138.91,0.1890299414176355,-2.265794737172327
2024-06-27T14:00:00Z,69.57,-138.91,0.26535314069649774,-2.0318376940615925
2024-06-27T15:00:00Z,69.57,-138.91,0.35115891283958983,-1.7961306046628664
2024-06-27T16:00:00Z,69.57,-138.91,0.4417746365831969,-1.5546365635811856
2024-06-27T17:00:00Z,69.57,-138.91,0.5319675590642454,-1.3023073384973967
2024-06-27T18:00:00Z,69.57,-138.91,0.615800371165108,-1.0337147404813456
2024-06-27T19:00:00Z,69.57,-138.91,0.6865768593742698,-0.7444342449299037
2024-06-27T20:00:00Z,69.57,-138.91,0.7372265486472028,-0.4335098335290277
2024-06-27T21:00:00Z,69.57,-138.91,0.761528860160959,-0.10622597767902449
2024-06-27T22:00:00Z,69.57,-138.91,0.7560507637259575,0.22558967938708394
2024-06-27T23:00:00Z,69.57,-138.91,0.7215905929885637,0.5480133241192849
2024-06-28T00:00:00Z,69.57,-138.91,0.6628174132296154,0.8513268906227937
2024-06-28T01:00:00Z,69.57,-138.91,0.5864583639807163,1.1327491421482545
2024-06-28T02:00:00Z,69.57,-138.91,0.49953757747367755,1.3948369520348134
2024-06-28T03:00:00Z,69.57,-138.91,0.4084871359060856,1.6426069134652328
2024-06-28T04:00:00Z,69.57,-138.91,0.31897191856060364,1.8814616421433292
2024-06-28T05:00:00Z,69.57,-138.91,0.23600753117000817,2.1161341958329185
2024-06-28T06:00:00Z,69.57,-138.91,0.16408599613406266,2.350218206331864
2024-06-28T07:00:00Z,69.57,-138.91,0.10717898831808452,2.585948501337631
2024-06-28T08:00:00Z,69.57,-138.91,0.06858549465796296,2.82412805526037
2024-06-28T09:00:00Z,69.57,-138.91,0.050663391529742356,3.0642542156507258
2024-06-28T10:00:00Z,69.57,-138.91,0.05454831554671752,-2.9782608592923623
2024-06-28T11:00:00Z,69.57,-138.91,0.07998993287594254,-2.738689444707063
2024-06-28T12:00:00Z,69.57,-138.91,0.12538941492820202,-2.5013642948456587
2024-06-28T13:00:00Z,69.57,-138.91,0.18801841373659292,-2.2663548749544615
2024-06-28T14:00:00Z,69.57,-138.91,0.2643103430323693,-2.0323512461965403
2024-06-28T15:00:00Z,69.57,-138.91,0.35009629600018416,-1.7966198897460872
2024-06-28T16:00:00Z,69.57,-138.91,0.4407029487032752,-1.5551299756208599
2024-06-28T17:00:00Z,69.57,-138.91,0.5308980843166754,-1.3028402955227363
2024-06-28T18:00:00Z,69.57,-138.91,0.6147468734865525,-1.0343299116176503
2024-06-28T19:00:00Z,69.57,-138.91,0.6855576690122438,-0.7451776548590893
2024-06-28T20:00:00Z,69.57,-138.91,0.7362651025518538,-0.4344182262218157
2024-06-28T21:00:00Z,69.57,-138.91,0.7606499123734441,-0.10730636617075037
2024-06-28T22:00:00Z,69.57,-138.91,0.755271556779817,0.2243724218942556
2024-06-28T23:00:00Z,69.57,-138.91,0.7209124507627237,0.546722468075703
2024-06-29T00:00:00Z,69.57,-138.91,0.662224860200762,0.8500234655528163
2024-06-29T01:00:00Z,69.57,-138.91,0.5859252496520252,1.1314727078818514
2024-06-29T02:00:00Z,69.57,-138.91,0.49903419654380476,1.3936052982979303
2024-06-29T03:00:00Z,69.57,-138.91,0.40798474378601046,1.6414244043978898
2024-06-29T04:00:00Z,69.57,-138.91,0.3184447510158509,1.8803273814419688
2024-06-29T05:00:00Z,69.57,-138.91,0.2354336223855151,2.1150474502031957
2024-06-29T06:00:00Z,69.57,-138.91,0.16344776920040707,2.3491813392410856
2024-06-29T07:00:00Z,69.57,-138.91,0.1064640068567251,2.5849679380145814
2024-06-29T08:00:00Z,69.57,-138.91,0.06778727408672057,2.8232134696635103
2024-06-29T09:00:00Z,69.57,-138.91,0.049781838517273795,3.063416131414807
2024-06-29T10:00:00Z,69.57,-138.91,0.05358931278935649,-2.979014369538339
2024-06-29T11:00:00Z,69.57,-138.91,0.07896390491307576,-2.7393557553008083
2024-06-29T12:00:00Z,69.57,-138.91,0.12430923140654498,-2.501947845833108
2024-06-29T13:00:00Z,69.57,-138.91,0.18689732106190132,-2.266867225282559
2024-06-29T14:00:00Z,69.57,-138.91,0.2631605397470311,-2.032810310138472
2024-06-29T15:00:00Z,69.57,-138.91,0.348928441920853,-1.7970494150771885
2024-06-29T16:00:00Z,69.57,-138.91,0.4395266294842467,-1.555559967779441
2024-06-29T17:00:00Z,69.57,-138.91,0.5297231695084937,-1.303308306606336
2024-06-29T18:00:00Z,69.57,-138.91,0.6135856613400147,-1.034881779405631
2024-06-29T19:00:00Z,69.57,-138.91,0.6844273131556963,-0.7458640729380464
2024-06-29T20:00:00Z,69.57,-138.91,0.7351886241517148,-0.4352819128756443
2024-06-29T21:00:00Z,69.57,-138.91,0.7596527789655502,-0.10835995514956608
2024-06-29T22:00:00Z,69.57,-138.91,0.7543726766025667,0.22316154874247648
2024-06-29T23:00:00Z,69.57,-138.91,0.72011494525154,0.5454196382008144
2024-06-30T00:00:00Z,69.57,-138.91,0.6615143514436724,0.8486949009218508
2024-06-30T01:00:00Z,69.57,-138.91,0.5852757502402721,1.130163705520527
2024-06-30T02:00:00Z,69.57,-138.91,0.498415500864765,1.3923383789798593
2024-06-30T03:00:00Z,69.57,-138.91,0.40736733371213996,1.640207405269969
2024-06-30T04:00:00Z,69.57,-138.91,0.3178021172377655,1.879161958478307
2024-06-30T05:00:00Z,69.57,-138.91,0.23474327430912523,2.113934897177322
2024-06-30T06:00:00Z,69.57,-138.91,0.16269194046005855,2.3481257725678
2024-06-30T07:00:00Z,69.57,-138.91,0.10563046307789778,2.5839773290297403
2024-06-30T08:00:00Z,69.57,-138.91,0.0668701134722793,2.8222987398830663
2024-06-30T09:00:00Z,69.57,-138.91,0.04878183647367123,3.0625885757847087
2024-06-30T10:00:00Z,69.57,-138.91,0.05251332911074952,-2.9797465335446605
2024-06-30T11:00:00Z,69.57,-138.91,0.07782322819400188,-2.7399904011975975
2024-06-30T12:00:00Z,69.57,-138.91,0.12311728190335815,-2.5024904156555996
2024-06-30T13:00:00Z,69.57,-138.91,0.18566745617768213,-2.2673305580823464
2024-06-30T14:00:00Z,69.57,-138.91,0.2619045912951221,-2.0332136907556846
2024-06-30T15:00:00Z,69.57,-138.91,0.347656255522013,-1.7974179991931936
2024-06-30T16:00:00Z,69.57,-138.91,0.4382466037873296,-1.55592533884184
2024-06-30T17:00:00Z,69.57,-138.91,0.5284437327568882,-1.303710102487301
2024-06-30T18:00:00Z,69.57,-138.91,0.6123176149053892,-1.035368941616932
2024-06-30T19:00:00Z,69.57,-138.91,0.6831865951829762,-0.7464918878529828
2024-06-30T20:00:00Z,69.57,-138.91,0.7339977924356412,-0.4360990117512001
2024-06-30T21:00:00Z,69.57,-138.91,0.7585379661407199,-0.10938459507334955
2024-06-30T22:00:00Z,69.57,-138.91,0.7533544271875794,0.22195937812104027
2024-06-30T23:00:00Z,69.57,-138.91,0.7191981857107781,0.5441071680114195
2024-07-01T00:00:00Z,69.57,-138.91,0.6606858429672655,0.8473434220518873
2024-07-01T01:00:00Z,69.57,-138.91,0.5845097250359522,1.1288241982923626
2024-07-01T02:00:00Z,69.57,-138.91,0.4976813079371061,1.3910380955518986
2024-07-01T03:00:00Z,69.57,-138.91,0.40663472770768944,1.6389576811217053
2024-07-01T04:00:00Z,69.57,-138.91,0.3170438807998472,1.8779670325775955
2024-07-01T05:00:00Z,69.57,-138.91,0.23393642136168152,2.1127981172250587
2024-07-01T06:00:00Z,69.57,-138.91,0.1618185380947308,2.3470530280370645
2024-07-01T07:00:00Z,69.57,-138.91,0.10467849619004287,2.58297815010987
2024-07-01T08:00:00Z,69.57,-138.91,0.06583427466619582,2.8213853015137818
2024-07-01T09:00:00Z,69.57,-138.91,0.04766377543998273,3.0617729440456936
2024-07-01T10:00:00Z,69.57,-138.91,0.05132088166770345,-2.98045600071919
2024-07-01T11:00:00Z,69.57,-138.91,0.07656853916058845,-2.7405920822459633
2024-07-01T12:00:00Z,69.57,-138.91,0.12181430819338317,-2.502990758165393
2024-07-01T13:00:00Z,69.57,-138.91,0.1843296475802446,-2.2677436790176273
2024-07-01T14:00:00Z,69.57,-138.91,0.2605433913925988,-2.0335602350693995
2024-07-01T15:00:00Z,69.57,-138.91,0.3462806728153561,-1.7977245098045815
2024-07-01T16:00:00Z,69.57,-138.91,0.43686382609930424,-1.556224944297404
2024-07-01T17:00:00Z,69.57,-138.91,0.5270607215519976,-1.3040444782861076
2024-07-01T18:00:00Z,69.57,-138.91,0.6109436452219175,-1.03579006709693
2024-07-01T19:00:00Z,69.57,-138.91,0.6818363528795383,-0.7470595625356242
2024-07-01T20:00:00Z,69.57,-138.91,0.7326933260777861,-0.4368677110733459
2024-07-01T21:00:00Z,69.57,-138.91,0.7573060253823513,-0.11037819214836098
2024-07-01T22:00:00Z,69.57,-138.91,0.7522171618450564,0.220768194111982
2024-07-01T23:00:00Z,69.57,-138.91,0.7181623322726439,0.5427873781009639
2024-07-02T00:00:00Z,69.57,-138.91,0.6597393413568661,0.8459712559436026
2024-07-02T01:00:00Z,69.57,-138.91,0.5836270829499857,1.1274562579699634
2024-07-02T02:00:00Z,69.57,-138.91,0.4968314839898654,1.3897063593838115
2024-07-02T03:00:00Z,69.57,-138.91,0.4057867959347883,1.6376770049910332
2024-07-02T04:00:00Z,69.57,-138.91,0.316169953078608,1.8767442673969412
2024-07-02T05:00:00Z,69.57,-138.91,0.23301304542231002,2.111638690821935
2024-07-02T06:00:00Z,69.57,-138.91,0.1608276372369276,2.3459646228294986
2024-07-02T07:00:00Z,69.57,-138.91,0.10360829154236981,2.5819718680153576
2024-07-02T08:00:00Z,69.57,-138.91,0.06468006452674899,2.8204745768602217
2024-07-02T09:00:00Z,69.57,-138.91,0.04642808898161385,3.0609706140518136
2024-07-02T10:00:00Z,69.57,-138.91,0.050012529340169413,-2.9811414422117997
2024-07-02T11:00:00Z,69.57,-138.91,0.07520051386752868,-2.741159524669541
2024-07-02T12:00:00Z,69.57,-138.91,0.12040108927823508,-2.5034476587293644
2024-07-02T13:00:00Z,69.57,-138.91,0.18288475840819557,-2.2681054310361426
2024-07-02T14:00:00Z,69.57,-138.91,0.25907786581804415,-2.0338488337422302
2024-07-02T15:00:00Z,69.57,-138.91,0.3448026595979821,-1.7979678652452258
2024-07-02T16:00:00Z,69.57,-138.91,0.43537927914705826,-1.556457697790521
2024-07-02T17:00:00Z,69.57,-138.91,0.5255751112889485,-1.304310295142266
2024-07-02T18:00:00Z,69.57,-138.91,0.6094646927115541,-1.0361438976702668
2024-07-02T19:00:00Z,69.57,-138.91,0.6803774569967196,-0.7475656366975538
2024-07-02T20:00:00Z,69.57,-138.91,0.7312759821572661,-0.43758627247035886
2024-07-02T21:00:00Z,69.57,-138.91,0.7559575524939628,-0.11133871266253467
2024-07-02T22:00:00Z,69.57,-138.91,0.7509612826744053,0.21959024163676275
2024-07-02T23:00:00Z,69.57,-138.91,0.7170075958561926,0.541462571014496
2024-07-03T00:00:00Z,69.57,-138.91,0.6586749040263216,0.8445806265037366
2024-07-03T01:00:00Z,69.57,-138.91,0.5826277828942044,1.1260619608639741
2024-07-03T02:00:00Z,69.57,-138.91,0.4958659444402258,1.3883450881924393
2024-07-03T03:00:00Z,69.57,-138.91,0.40482345713403267,1.6363671547548349
2024-07-03T04:00:00Z,69.57,-138.91,0.315180293572372,1.8754953281687237
2024-07-03T05:00:00Z,69.57,-138.91,0.23197317600721945,2.1104581959728215
2024-07-03T06:00:00Z,69.57,-138.91,0.15971935998263398,2.344862067354095
2024-07-03T07:00:00Z,69.57,-138.91,0.10242008048428716,2.5809599384378874
2024-07-03T08:00:00Z,69.57,-138.91,0.06340783459755345,2.8195679730695455
2024-07-03T09:00:00Z,69.57,-138.91,0.04507525370858757,3.0601829443916317
2024-07-03T10:00:00Z,69.57,-138.91,0.04858887209162575,-2.9818015525467176
2024-07-03T11:00:00Z,69.57,-138.91,0.0737198671804186,-2.7416914826781373
2024-07-03T12:00:00Z,69.57,-138.91,0.11887844042877255,-2.503859935779639
2024-07-03T13:00:00Z,69.57,-138.91,0.181333685351214,-2.2684146958193936
2024-07-03T14:00:00Z,69.57,-138.91,0.25750897121258665,-2.034078422416789
2024-07-03T15:00:00Z,69.57,-138.91,0.3432232101523529,-1.798147035753523
2024-07-03T16:00:00Z,69.57,-138.91,0.4337939725001465,-1.5566225724390004
2024-07-03T17:00:00Z,69.57,-138.91,0.5239879038368366,-1.304506481553743
2024-07-03T18:00:00Z,69.57,-138.91,0.6078817256820072,-1.036429249880894
2024-07-03T19:00:00Z,69.57,-138.91,0.6788108098143157,-0.7480087290165275
2024-07-03T20:00:00Z,69.57,-138.91,0.7297465548467662,-0.43825303411035793
2024-07-03T21:00:00Z,69.57,-138.91,0.7544931865794634,-0.11226418711974216
2024-07-03T22:00:00Z,69.57,-138.91,0.7495872399620938,0.21842772152662407
2024-07-03T23:00:00Z,69.57,-138.91,0.7157342379848747,0.5401350262649104
2024-07-04T00:00:00Z,69.57,-138.91,0.6574926393430466,0.8431737499886348
2024-07-04T01:00:00Z,69.57,-138.91,0.5815118341348418,1.1246433836499667
2024-07-04T02:00:00Z,69.57,-138.91,0.4947846542618642,1.386956202537117
2024-07-04T03:00:00Z,69.57,-138.91,0.40374467895746763,1.6350299100704715
2024-07-04T04:00:00Z,69.57,-138.91,0.31407491011969924,1.8742218790483238
2024-07-04T05:00:00Z,69.57,-138.91,0.23081689037983874,2.1092582057754856
2024-07-04T06:00:00Z,69.57,-138.91,0.15849387534975073,2.3437468630368565
2024-07-04T07:00:00Z,69.57,-138.91,0.1011141401607641,2.579943803987932
2024-07-04T08:00:00Z,69.57,-138.91,0.062017980747146075,2.8186668802295194
2024-07-04T09:00:00Z,69.57,-138.91,0.04360578874940096,3.05941127270085
2024-07-04T10:00:00Z,69.57,-138.91,0.04705055028304929,-2.9824350513273177
2024-07-04T11:00:00Z,69.57,-138.91,0.07212735194804815,-2.7421867399620687
2024-07-04T12:00:00Z,69.57,-138.91,0.11724721220696616,-2.5042264422578713
2024-07-04T13:00:00Z,69.57,-138.91,0.1796773575442997,-2.2686703951211387
2024-07-04T14:00:00Z,69.57,-138.91,0.2558376938226664,-2.034247983072203
2024-07-04T15:00:00Z,69.57,-138.91,0.341543345911069,-1.7982610447025082
2024-07-04T16:00:00Z,69.57,-138.91,0.43210894116031595,-1.556718602033213
2024-07-04T17:00:00Z,69.57,-138.91,0.5223001260608379,-1.304632034677159
2024-07-04T18:00:00Z,69.57,-138.91,0.606195738851573,-1.0366450164344332
2024-07-04T19:00:00Z,69.57,-138.91,0.677137343679413,-0.7483875391302293
2024-07-04T20:00:00Z,69.57,-138.91,0.728105874083138,-0.43886641346563554
2024-07-04T21:00:00Z,69.57,-138.91,0.7529136089685243,-0.11315271415183462
2024-07-04T22:00:00Z,69.57,-138.91,0.7480955314966373,0.21728278592761857
2024-07-04T23:00:00Z,69.57,-138.91,0.7143425705361474,0.5388069953543431
2024-07-05T00:00:00Z,69.57,-138.91,0.656192706703872,0.8417528303496037
2024-07-05T01:00:00Z,69.57,-138.91,0.5802792965332031,1.1232025993231185
2024-07-05T02:00:00Z,69.57,-138.91,0.49358762828848296,1.3855416222967865
2024-07-05T03:00:00Z,69.57,-138.91,0.4025504782372278,1.6336670493133318
2024-07-05T04:00:00Z,69.57,-138.91,0.3128538591065076,1.8729255803317626
2024-07-05T05:00:00Z,69.57,-138.91,0.22954431360080652,2.108040286005469
2024-07-05T06:00:00Z,69.57,-138.91,0.1571513992008694,2.3426205000663054
2024-07-05T07:00:00Z,69.57,-138.91,0.09969079326584974,2.578924892172211
2024-07-05T08:00:00Z,69.57,-138.91,0.060510942762782,2.8177726695032566
2024-07-05T09:00:00Z,69.57,-138.91,0.0420202551860711,3.0586569139253164
2024-07-05T10:00:00Z,69.57,-138.91,0.04539824395354079,-2.9830406848289224
2024-07-05T11:00:00Z,69.57,-138.91,0.07042375812967698,-2.7426441112125555
2024-07-05T12:00:00Z,69.57,-138.91,0.11550828946830063,-2.5045460669567428
2024-07-05T13:00:00Z,69.57,-138.91,0.17791673543294195,-2.2688714920508324
2024-07-05T14:00:00Z,69.57,-138.91,0.2540650482957297,-2.034356545090355
2024-07-05T15:00:00Z,69.57,-138.91,0.3397641141100246,-1.7983089697249153
2024-07-05T16:00:00Z,69.57,-138.91,0.43032524415477513,-1.556744882081176
2024-07-05T17:00:00Z,69.57,-138.91,0.5205128283608431,-1.3046860214155218
2024-07-05T18:00:00Z,69.57,-138.91,0.6044077518634736,-1.0367901674736906
2024-07-05T19:00:00Z,69.57,-138.91,0.6753580195199724,-0.7487008494682958
2024-07-05T20:00:00Z,69.57,-138.91,0.7263548041997081,-0.43942490991178534
2024-07-05T21:00:00Z,69.57,-138.91,0.7512195420956836,-0.11400246407627342
