location_id,datetime,total_duration_above_threshold,time_of_day,week,date_utc,microclimate2
BEEBOX,2024-08-03T08:00:00Z,0,01:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T08:30:00Z,0,01:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T09:00:00Z,0,02:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T09:30:00Z,0,02:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T10:00:00Z,0,03:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T10:30:00Z,0,03:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T11:00:00Z,0,04:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T11:30:00Z,0,04:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T12:00:00Z,0,05:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T12:30:00Z,0,05:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T13:00:00Z,0,06:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T13:30:00Z,0,06:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T14:00:00Z,0,07:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T14:30:00Z,0,07:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T15:00:00Z,0,08:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T15:30:00Z,0,08:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T16:00:00Z,7.65,09:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T16:30:00Z,0,09:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T17:00:00Z,3.4499999999999997,10:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T17:30:00Z,0.8999999999999999,10:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T18:00:00Z,0,11:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T18:30:00Z,0,11:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T19:00:00Z,13.65,12:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T19:30:00Z,6.6,12:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T20:00:00Z,1.2,13:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T20:30:00Z,5.1,13:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T21:00:00Z,1.2,14:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T21:30:00Z,0,14:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T22:00:00Z,5.85,15:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T22:30:00Z,0.3,15:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T23:00:00Z,0,16:00:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-03T23:30:00Z,0,16:30:00,2024-07-28T07:00:00Z,2024-08-03,BEEBOX
BEEBOX,2024-08-04T00:00:00Z,0.3,17:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T00:30:00Z,0.3,17:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T01:00:00Z,1.05,18:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T01:30:00Z,12.9,18:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T02:00:00Z,5.25,19:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T02:30:00Z,10.65,19:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T03:00:00Z,1.05,20:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T03:30:00Z,0,20:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T04:00:00Z,0,21:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T04:30:00Z,2.85,21:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T05:00:00Z,1.5,22:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T05:30:00Z,0,22:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T06:00:00Z,0,23:00:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T06:30:00Z,0,23:30:00,2024-07-28T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T07:00:00Z,0,00:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T07:30:00Z,0,00:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T08:00:00Z,0,01:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T08:30:00Z,0,01:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T09:00:00Z,0,02:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T09:30:00Z,0,02:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T10:00:00Z,0,03:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T10:30:00Z,0,03:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T11:00:00Z,0,04:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T11:30:00Z,0,04:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T12:00:00Z,0,05:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T12:30:00Z,0,05:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T13:00:00Z,0.3,06:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T13:30:00Z,0,06:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T14:00:00Z,0,07:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T14:30:00Z,6.45,07:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T15:00:00Z,0,08:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T15:30:00Z,0,08:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T16:00:00Z,0.3,09:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T16:30:00Z,49.05,09:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T17:00:00Z,55.2,10:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T17:30:00Z,31.35,10:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T18:00:00Z,32.25,11:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T18:30:00Z,12.75,11:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T19:00:00Z,1.2,12:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T19:30:00Z,1.2,12:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T20:00:00Z,24.45,13:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T20:30:00Z,1.05,13:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T21:00:00Z,0.8999999999999999,14:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T21:30:00Z,22.95,14:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T22:00:00Z,0.15,15:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T22:30:00Z,0,15:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T23:00:00Z,0,16:00:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-04T23:30:00Z,0,16:30:00,2024-08-04T07:00:00Z,2024-08-04,BEEBOX
BEEBOX,2024-08-05T00:00:00Z,1.65,17:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T00:30:00Z,0.15,17:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T01:00:00Z,0,18:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T01:30:00Z,0,18:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T02:00:00Z,0.15,19:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T02:30:00Z,0,19:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T03:00:00Z,0,20:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T03:30:00Z,0,20:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T04:00:00Z,0,21:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T04:30:00Z,0,21:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T05:00:00Z,0,22:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T05:30:00Z,0,22:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T06:00:00Z,0,23:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T06:30:00Z,0,23:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T07:00:00Z,0,00:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T07:30:00Z,0,00:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T08:00:00Z,0,01:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T08:30:00Z,0,01:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T09:00:00Z,0,02:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T09:30:00Z,0,02:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T10:00:00Z,0,03:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T10:30:00Z,0,03:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T11:00:00Z,0,04:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T11:30:00Z,0,04:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T12:00:00Z,0,05:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T12:30:00Z,0,05:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T13:00:00Z,0,06:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T13:30:00Z,0.15,06:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T14:00:00Z,4.5,07:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T14:30:00Z,28.65,07:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T15:00:00Z,4.05,08:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T15:30:00Z,27.45,08:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T16:00:00Z,76.2,09:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T16:30:00Z,0.75,09:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T17:00:00Z,46.65,10:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T17:30:00Z,0,10:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T18:00:00Z,0.3,11:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T18:30:00Z,0.6,11:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T19:00:00Z,1.35,12:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T19:30:00Z,3.4499999999999997,12:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T20:00:00Z,10.2,13:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T20:30:00Z,2.55,13:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T21:00:00Z,3.75,14:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T21:30:00Z,0.3,14:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T22:00:00Z,4.8,15:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T22:30:00Z,0.3,15:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T23:00:00Z,1.95,16:00:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-05T23:30:00Z,1.2,16:30:00,2024-08-04T07:00:00Z,2024-08-05,BEEBOX
BEEBOX,2024-08-06T00:00:00Z,0.8999999999999999,17:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T00:30:00Z,3.3,17:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T01:00:00Z,3.75,18:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T01:30:00Z,4.35,18:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T02:00:00Z,2.85,19:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T02:30:00Z,0.45,19:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T03:00:00Z,13.2,20:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T03:30:00Z,20.55,20:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T04:00:00Z,0,21:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T04:30:00Z,0,21:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T05:00:00Z,0,22:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T05:30:00Z,0,22:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T06:00:00Z,0.15,23:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T06:30:00Z,0,23:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T07:00:00Z,0,00:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T07:30:00Z,0,00:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T08:00:00Z,0,01:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T08:30:00Z,0,01:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T09:00:00Z,0,02:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T09:30:00Z,0,02:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T10:00:00Z,0,03:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T10:30:00Z,0,03:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T11:00:00Z,0,04:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T11:30:00Z,0,04:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T12:00:00Z,0,05:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T12:30:00Z,0,05:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T13:00:00Z,0,06:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T13:30:00Z,0.3,06:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T14:00:00Z,5.1,07:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T14:30:00Z,1.2,07:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T15:00:00Z,13.2,08:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T15:30:00Z,12.15,08:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T16:00:00Z,15,09:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T16:30:00Z,7.949999999999999,09:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T17:00:00Z,0,10:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T17:30:00Z,0,10:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T18:00:00Z,0,11:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T18:30:00Z,0,11:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T19:00:00Z,0,12:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T19:30:00Z,0,12:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T20:00:00Z,0,13:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T20:30:00Z,0.3,13:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T21:00:00Z,0,14:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T21:30:00Z,1.35,14:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T22:00:00Z,2.85,15:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T22:30:00Z,0,15:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T23:00:00Z,0.15,16:00:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-06T23:30:00Z,1.5,16:30:00,2024-08-04T07:00:00Z,2024-08-06,BEEBOX
BEEBOX,2024-08-07T00:00:00Z,0.3,17:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T00:30:00Z,0.6,17:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T01:00:00Z,3.15,18:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T01:30:00Z,4.95,18:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T02:00:00Z,4.05,19:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T02:30:00Z,5.7,19:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T03:00:00Z,7.35,20:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T03:30:00Z,3.75,20:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T04:00:00Z,0.6,21:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T04:30:00Z,2.25,21:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T05:00:00Z,8.1,22:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T05:30:00Z,1.35,22:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T06:00:00Z,0,23:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T06:30:00Z,0.15,23:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T07:00:00Z,0,00:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T07:30:00Z,0,00:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T08:00:00Z,0,01:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T08:30:00Z,0,01:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T09:00:00Z,0,02:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T09:30:00Z,0,02:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T10:00:00Z,0,03:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T10:30:00Z,2.55,03:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T11:00:00Z,2.4,04:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T11:30:00Z,7.949999999999999,04:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T12:00:00Z,2.4,05:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T12:30:00Z,10.65,05:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T13:00:00Z,2.85,06:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T13:30:00Z,20.85,06:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T14:00:00Z,24.6,07:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T14:30:00Z,44.55,07:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T15:00:00Z,0.15,08:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T15:30:00Z,0,08:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T16:00:00Z,2.85,09:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T16:30:00Z,1.35,09:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T17:00:00Z,3.9,10:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T17:30:00Z,3.3,10:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T18:00:00Z,1.05,11:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T18:30:00Z,6.1499999999999995,11:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T19:00:00Z,9.3,12:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T19:30:00Z,13.5,12:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T20:00:00Z,0,13:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T20:30:00Z,0,13:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T21:00:00Z,0,14:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T21:30:00Z,0.3,14:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T22:00:00Z,0,15:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T22:30:00Z,0,15:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T23:00:00Z,0,16:00:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-07T23:30:00Z,0,16:30:00,2024-08-04T07:00:00Z,2024-08-07,BEEBOX
BEEBOX,2024-08-08T00:00:00Z,0,17:00:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T00:30:00Z,0,17:30:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T01:00:00Z,3,18:00:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T01:30:00Z,0,18:30:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T02:00:00Z,0,19:00:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T02:30:00Z,2.25,19:30:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T03:00:00Z,2.1,20:00:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
BEEBOX,2024-08-08T03:30:00Z,0.15,20:30:00,2024-08-04T07:00:00Z,2024-08-08,BEEBOX
