"term","estimate","est_error","lower_95","upper_95","rhat","Bulk_ESS","Tail_ESS"
"Intercept",29.5747169796119,26.6175558184434,-23.2511411035609,83.9465451583225,1.00070940490145,3099.70362776427,2535.44840636141
"summer_GDD0",-0.051882040819771,0.0412511369568822,-0.13470670861292,0.0302938794384946,1.00063087304793,3152.39436517689,2677.73027510214
