"b_Intercept","b_peak_flowering_numeric","b_summer_GDD0_100_c","b_peak_flowering_numeric.summer_GDD0_100_c","sigma","Intercept","lprior","lp__"
4.46468144457095,1.08545619850759,-0.508986444739274,0.0763146067205555,3.77460813094978,-1.02290267010632,-4.12710928548489,-31.8950736511405
3.81437327991866,1.08249583703476,-0.149256309246099,0.745925800582839,3.88119131276883,-1.6582445628682,-5.27138986538906,-32.0608037998179
6.41452837507061,1.22284599427574,-0.397732254222532,0.720651898596487,5.02195513904187,0.232362515121018,-5.68651772668176,-33.0836946917032
5.80769543831926,1.12682162617005,-0.831286334883456,-0.21788676974512,5.53982003962567,0.110986106015108,-7.16255127780242,-34.1102775627192
5.41135083259997,1.1245068810786,-0.525831388407429,-0.0111881095822113,5.67123903609004,-0.273656177297382,-5.69176969387174,-32.2576662561552
5.88183823666317,1.0431160621467,-0.522512081401252,-0.452471537359971,4.94365966293561,0.608307033588205,-6.17400798073126,-34.402159290006
4.16029540146566,1.07923619646821,-0.145283835430883,1.01381058677234,5.89619245948351,-1.29584314734584,-7.3854379722212,-33.349800826115
4.66632993814192,1.17299592952559,-0.343037894619946,-0.420775254945836,3.47602982466973,-1.26381615001525,-5.06643906818524,-33.1164075920389
4.80611691778463,1.19506059141056,-0.212177659439056,0.201415800267517,4.29915374525336,-1.23557829434656,-5.05264183788241,-31.4436360531485
3.79807189512953,0.96698663330618,-0.384095390021397,0.857772317292387,5.68496469255666,-1.09058275102949,-7.30183589899168,-33.7914889097705
3.75798374428869,0.909271695451758,-0.491775778318018,1.00457218545915,4.66420545546826,-0.838889827161866,-7.50815275802191,-35.2695203944846
3.61752075229382,1.09638018642132,-0.465922965274108,0.305965422719006,4.83183967445997,-1.92529019016953,-6.3149330482192,-31.9415054554983
5.58798369434848,1.14665235678241,-0.486874392848298,-0.132949534567772,4.74672435782702,-0.208980998273696,-4.92233398634263,-31.9983518957025
6.08460911410865,1.18670661090472,-0.252335721821,0.0569158611398752,4.71396080431134,0.0851479145347885,-4.70033813330881,-32.1826311523429
3.68260113759784,1.05557683787038,-0.369916486660925,0.511248310661035,5.01752986648231,-1.65392620941354,-6.07639474485763,-31.934604208607
3.99454864715399,1.10900070622843,-0.646137521518041,0.767550292330515,4.48704983670104,-1.61206603433419,-6.36935221630652,-32.3369381900295
5.7199602838857,1.0862774464201,-0.403509688656816,-0.753780810865503,5.45784759865915,0.228224304761862,-7.24978688125115,-34.4265712314932
5.39458576299882,1.12221058028926,-0.521940283880131,0.122806219675573,5.30039184444275,-0.278812170685756,-5.17642249810222,-31.8387413610724
3.57403646883204,0.957339857869257,-0.155297994687137,0.348511276452425,7.12578723607926,-1.26584836817364,-8.54165077848826,-35.2374066053565
5.2244215089819,1.26384813623216,-0.640053919069991,0.242174508465504,3.153527840557,-1.16503295752515,-5.29965188647388,-35.206854331675
3.24851324907974,0.954158000502233,-0.262426921335466,0.45416352937549,6.75702789035125,-1.5752855312371,-8.59270940531979,-35.0671589205891
3.48380676945311,0.948930020995543,-0.218265454021679,0.134104360956698,7.17921814580245,-1.31356167002435,-8.75125307407112,-35.4797636602868
4.66283162980019,1.12794386857913,-0.667025804162954,-0.178105253476761,6.29352497719308,-1.03955126134986,-7.5544971505451,-33.6643554979109
4.9691429797196,1.16180469036672,-0.0566596539111476,0.327322609918321,4.58859943853202,-0.90442517713436,-4.99509455955007,-31.4246912431595
6.1182322776803,1.31339213000164,-0.652953316503025,0.0730501473810032,5.07252308617363,-0.521694601772429,-7.7565664296915,-34.5611856501451
5.1571049322322,1.08624330153254,-0.281450911193662,-0.493328027887105,5.3082426002587,-0.334458425515649,-6.11033542444841,-32.7899754565565
3.65294692234857,1.01813514149137,-0.296334180659663,0.291413635420005,5.53032900760691,-1.49429184852446,-6.45814698791563,-32.4851327761821
4.25560930916502,1.07362907192433,-0.553595927047224,0.357236055365971,4.17760947665108,-1.17218211000796,-4.73926995118609,-31.5747038477948
4.67034894373543,1.07825231495919,-0.321272913381184,0.0244240953504509,4.80149148008372,-0.780815537447158,-4.76042332903672,-31.312954197421
5.20719775132351,1.16551613708941,-0.369097042156901,0.400371153538848,3.50245279368486,-0.685133830628487,-3.47449743074542,-32.4174964634249
4.85134998070007,1.10407953400388,-0.338415722488507,0.107072002870199,4.58202428062279,-0.730385441208456,-4.40827804559874,-31.1192656107956
4.66864317477251,1.03788054719633,-0.453650368285513,-0.579595104826663,5.33654107875991,-0.578419591608948,-6.8513491393468,-33.459387368885
4.7203987323954,1.07531492600531,-0.473575188184527,-0.472836037587981,5.2765704709848,-0.71591561574255,-6.40128553599166,-32.7846605535998
4.2113990426061,1.08468950937636,-0.678440935762185,0.154608916517295,5.18351865974676,-1.27230903257436,-6.3186035526765,-32.2811298625801
4.89406509328362,1.16940972276755,0.112728208564098,0.436957406127956,4.15169077111881,-1.01795072737456,-5.37061055590618,-32.1823500488076
5.65140968042086,1.21333843462831,-0.157577147692198,-0.526483286768778,3.91295183592663,-0.482690183533346,-5.62661546487382,-33.7022892174616
3.6155539020395,1.04582198016834,-0.270410417448401,1.15681386780402,5.83302508964419,-1.67165721992264,-8.32618010478472,-34.1925617480241
3.43731507779984,1.01808583996241,-0.183807960098035,0.729913651408,5.84796036288224,-1.70967444645456,-7.56565402885454,-33.5140051994494
3.86966841297143,1.13034547022536,-0.244389705363609,0.0839421876994636,5.30111508029472,-1.84485590872343,-6.63549571449004,-32.1748234757424
4.29279438978303,1.04513812852693,-0.249469796776072,0.0660409219958782,5.22177659457134,-0.990959482214199,-5.46297595263077,-31.7480642321234
4.4566284222202,1.07874421041863,-0.335803486675387,0.213570151356228,5.11892278635679,-0.997022863785096,-5.13665141297196,-31.3337504840928
3.50261196502915,0.943001099809391,-0.291219550286589,-0.173403971668167,5.38100508212999,-1.26478248400721,-7.33797518959197,-33.9259064930966
4.35864591635878,1.05798189040253,-0.442680059460306,0.779446272013798,5.8222999115579,-0.990040307342904,-6.44955017804601,-32.6302375986825
4.09417940294706,1.01569675718761,-0.360325619244457,0.482102482130963,5.11348848312376,-1.04073198061252,-5.57299119976826,-31.9903678537648
4.5157378877022,1.20177369586234,-0.199861638489885,0.0426351431321664,4.43083784248221,-1.5598957969352,-5.82960134056612,-31.811691727636
4.00499673594121,0.923071603305743,-0.504157666993065,0.88754951154722,6.26528751524631,-0.661643036326715,-8.44739157544618,-35.4002493238123
5.08090095263638,1.11718387220818,-0.485918792680007,0.19341004212563,3.91618579212943,-0.567084179082761,-3.78254639976936,-31.7557285396475
4.91435847242439,1.05214146382633,-0.000407616117401609,0.167889256430798,4.93190652976008,-0.404801150253191,-5.13795824435833,-32.0757275885658
3.50277814440683,1.02219263124115,-0.162425910449768,1.32621818904475,5.28540361754964,-1.66497349131232,-8.66161585567266,-34.6007483255284
4.35524669038142,1.06119055349809,-0.196279630075261,1.75827773466339,5.68512433522377,-1.0096611078589,-10.0591039214506,-36.2136394766002
4.46960131945442,1.10374241242452,-0.217881466402369,1.39684590006243,5.26957133782315,-1.11042976558066,-7.80645329530108,-33.8184233674389
4.52985005927825,1.09870847637068,-0.372412899735323,1.14370108138121,5.30820169464139,-1.02473168237351,-6.76216595805585,-32.8392853974813
5.04347165700575,1.17124234744657,0.00639888463028028,1.30372852351284,3.48410693104777,-0.877809099529689,-6.13570298658807,-34.7905514741123
4.93166780102692,1.18294653854508,-0.0474520700371802,1.31604877177359,3.60327407291175,-1.04878414383987,-6.39234971593628,-34.3683349971
3.88284046215793,1.12965648431046,-0.272627721264485,0.376168355278896,4.41404576383581,-1.82820065296717,-5.62099467587718,-31.4440136867481
5.39604847118485,1.08231053549326,-0.362658455455422,0.41648573749982,4.66799839571513,-0.0756325693643889,-4.21150287212596,-31.6864965853198
6.00038123105122,1.12330284462148,-0.267258477034275,0.726674809398414,4.84463322703788,0.321461294353759,-4.76956047443962,-32.4648199258324
3.03278119712691,1.12963081969602,-0.260034595684219,-0.151724623543364,3.87919553474301,-2.67813016911408,-7.40231825554344,-33.3438075861989
4.8786610508339,1.08211900528127,-0.00871500636192181,0.805548149359779,3.72323219643404,-0.592051698088088,-4.37306014988569,-32.986794529227
6.12647754594216,1.27286313037126,-0.932706109797908,0.27074025084543,7.35704539554225,-0.308552724268097,-10.6004756523231,-37.498415554516
4.54313715513755,1.155630848255,-0.158570002938682,0.191973223793698,7.10459717021208,-1.29921879992941,-7.71383479210037,-34.0090797989237
4.65858762808103,1.2335002306233,-0.177153696774389,-0.424118165917283,6.28342291712629,-1.57744131562567,-9.02728241841196,-34.9093206171742
6.89476138548194,1.1828429546341,-0.332646235409809,-0.0892387926771085,3.65415896817472,0.914833114831748,-4.20075025077603,-36.2769845218124
1.5925714993165,1.04465975718232,-0.774649837901542,0.710825115631704,5.48884930066234,-3.68876393977191,-13.5106945579719,-38.9856598068013
4.16389213972018,1.14516721685101,-0.602313443111451,1.04095999098129,4.7860994025719,-1.62556434547104,-7.29116667899454,-33.0169709784773
3.6213882788899,1.05159268013364,-0.635899202710008,0.266260897772764,5.87205310426941,-1.69499693734128,-7.53087329943907,-33.377370288721
4.03351147969817,1.00089953661624,-1.02840701170639,0.162015347580464,5.29932383521196,-1.02659173319505,-8.77909155258357,-35.2135443377346
5.856475119038,1.26887071017787,-0.380117092884113,-0.0686162988708558,6.85709365925313,-0.558371249083443,-8.22231344376879,-34.8167292292563
4.99314559621121,1.10351936394381,-0.0988836070559877,0.503967942340069,3.6586177705706,-0.58575785483804,-3.61475811639943,-32.34313002393
4.20294362266454,1.08943837779513,-0.908410965912977,0.62916618895559,3.91632928396226,-1.30477262063308,-6.52233841800068,-33.5865885899146
5.00163055889156,1.19280658395941,-0.665628753193968,0.832752891820406,4.31421803705548,-1.02866939334768,-6.0603428698749,-32.6469323013114
4.59851443678065,1.0946228326508,-0.402830001261087,0.405931308773529,5.31839839563248,-0.935412106065038,-5.31457843077952,-31.4644862533452
4.42621359437988,1.10953617318698,-0.392521483188189,0.262571291947095,5.36677092304863,-1.18310817006539,-5.59759800008043,-31.5366710634009
3.79536287266762,1.03741137292765,-0.68090490755544,0.3123205581333,4.3381311721343,-1.44932795713327,-5.86667388720385,-32.4135593442279
5.14559160593031,1.12703717117728,-0.855066946856744,0.522259054135829,4.19425935655772,-0.552207426132579,-5.66978640163791,-33.0627942929519
4.08839291413346,1.10971411204453,0.211749779371108,0.275782177442657,4.13247663733183,-1.52182843009165,-6.22733020812315,-32.6333886329224
4.93212324934044,1.22124001902061,-0.747263921817624,0.249235262275456,4.52631536479911,-1.24192351348595,-6.62502385287576,-32.8277337728556
5.31421966464984,1.04099983999616,0.0444233845322012,0.438373532847209,4.95734665579993,0.0513871402248029,-5.30610293088598,-32.7904059468117
6.98551940781693,1.16179310838575,0.0722540492423919,-0.382796994769136,5.08008943323826,1.11200980431117,-7.06761470371241,-35.5898006211942
6.72886391386096,1.14944036400295,0.050688325748972,0.433067607981136,5.91272671713361,0.917804295846036,-6.65082460112627,-34.2799120196527
3.13080647077478,1.03315525275387,-0.352974716812998,-0.0143918113956403,4.48328030239225,-2.09236730703644,-6.58501593509269,-32.5691456770454
3.0883983868852,1.07276686071912,-0.0972142705343685,0.269952755252452,4.60500777178137,-2.33503407563924,-7.07459260636736,-32.6788785263045
5.85132805433984,1.19822086758895,-0.0743910525057093,0.40454171010561,4.78703377847926,-0.206344109582051,-5.07137108782796,-32.1101569382129
6.09980998804811,1.20105368161484,-0.125460176099677,0.363970680241591,4.09378078225049,0.0278163754397692,-4.25823881530155,-32.7428684277155
5.34000369800214,1.20330588563182,-0.162663382535774,0.395653136767212,4.21786441294927,-0.743376057136511,-4.62690705281949,-31.6960674019241
5.43487584135295,1.19815125996635,-0.276643164347112,0.0105362400219936,5.66768335983268,-0.622444417365826,-5.98974375707734,-32.2568224779362
6.17266719737855,1.26429202566338,-0.462088036576183,-0.335198766986473,6.1554799387855,-0.219031376808526,-7.95802330662378,-34.6164243355401
6.20832432672087,1.29904852142541,-0.398018533502885,-0.290954523049844,6.0685609017593,-0.359087642707609,-8.34192785336822,-34.980217208157
5.94769852561876,1.26515940086845,-0.44966114212358,0.558127048941393,6.87693749805324,-0.448385112105051,-8.07508756370975,-34.7277501761881
3.89621390281664,0.986331252368546,-0.180850142302401,-0.0525436419221837,3.44408409600995,-1.09023853971323,-4.48791692817451,-34.1471061536626
4.27016470831732,1.22807768431814,-0.28953845344721,1.00390260555499,5.21506434023875,-1.93845025129105,-8.38166852275102,-33.8953495232591
5.09179617052518,1.20618706701018,-0.153538382557258,1.17553913968185,4.98639493169908,-1.00614955713737,-7.18470693467557,-33.2951072019554
4.49609045610408,1.06694393255049,-0.405734224604617,-0.560238873759669,4.37976326291338,-0.897903869567864,-5.85569460725354,-32.7448558518115
5.5393314922026,1.19616253814093,-0.254194827957289,0.978692092435223,4.56144800132905,-0.507934672843238,-5.56175965965876,-32.4639758366671
3.96009216533562,1.04140630086994,-0.366121976538624,-0.389508615794428,5.2952569168733,-1.30479524461798,-6.76934616051634,-32.8339738029355
4.37182652943459,1.12964853315276,-0.279125052088416,1.02319302203963,3.56716296278327,-1.33917438817102,-5.03229501690507,-32.7511969309969
4.12788859140251,1.1405417638775,-0.855758091760926,1.22112265613944,5.22833044451362,-1.63818365931154,-9.54124606847924,-35.1728373414932
4.93682533416638,1.14699304197221,0.189902572734521,-0.61769777743957,3.68670831601508,-0.861861711359801,-6.66227440112137,-34.7042470708582
4.66457622859456,1.18991331888872,-0.22571605949676,-0.28434640684953,3.55279532413276,-1.35109666134286,-5.05937329760752,-32.7510799769271
4.97700652708751,1.27203332415202,-0.492796926069347,-0.517111078815379,3.45286515911882,-1.45382861168101,-7.00734092854621,-35.1999856817932
4.57017579818892,1.18403142126854,-0.380267261583324,0.274049838226324,3.87235599031045,-1.4157608315576,-4.74079873938209,-31.5752210974305
4.04106673993616,1.10432151895791,0.0696546202193785,0.714591336314608,3.76765497507682,-1.54189205035106,-5.53626162969144,-32.5791432876195
4.99938787293755,1.1680899542853,-0.442560129455639,0.633491654511121,4.28963624503859,-0.90595578483813,-4.74321642806185,-31.4909086209419
5.39383534321657,1.06395336958215,-0.0324483224139045,0.124728539051501,5.91876956153987,0.0149599747734749,-5.91902699949986,-32.8123015972523
4.63938571062852,1.08405068018354,-0.192451831043014,-0.236206415331508,5.37261229326063,-0.841092728077143,-5.85439245354947,-32.0906832120696
4.4528335432113,1.1316185175742,-0.371281310160456,0.878798978409403,4.12751449473046,-1.26812674008048,-5.15586722927444,-31.7647819318093
4.28481992162681,1.06032445317408,-0.131759518647494,0.073302065243407,4.47849783470657,-1.07570925830882,-4.87186267170315,-31.4899890281721
4.75735355927405,1.19289305031924,-0.179819413059802,0.460260109161189,4.85951988930717,-1.27338352845097,-5.7093852583311,-31.6473564018507
4.31601512082892,1.0705070641445,-0.208088144515102,0.438599758876128,4.33169365594151,-1.0959928145683,-4.53718644736657,-31.2566803051385
4.06533979897193,1.1393798999888,-0.37848133542876,0.381784755149433,4.24074684916304,-1.69485858430478,-5.2782034775075,-31.3378033818016
3.94518647263206,1.07199084196373,-0.26255519565615,0.0318210150335233,5.3356311436401,-1.47432278396237,-6.08934913561974,-31.9422983612744
4.36026458556912,1.13375027110208,-0.445709007649659,-0.0109493317216097,4.89481504154022,-1.37147289611364,-5.67961670102585,-31.5517783430834
4.41452280201359,1.05814492698636,-0.122847536280583,0.452217059210048,4.54663081839301,-0.934987662195209,-4.76806323509317,-31.4672009647407
3.76437727044616,1.02158151298915,-0.0732595367682357,0.708408029353071,4.19339728507267,-1.40028482299898,-5.57653031194217,-32.4649779403482
5.23460878595363,1.07151959464805,-0.425026060442176,-0.0644575254863686,4.91139660638803,-0.182518053655968,-4.79715908588701,-31.9241165801439
6.21934626298306,1.13017878730563,-0.29761013041523,0.483079931544386,8.51638277359135,0.505664616049025,-8.23288639374838,-35.9210665704218
5.61188280692231,1.07001424694593,0.169684427771354,1.05747210847641,6.55284890643413,0.202366336251243,-8.46743407511886,-35.4855180722107
4.93608013365933,1.05924573561207,-0.0799386322141392,-0.293409184376608,3.77557008523296,-0.418995529712815,-4.39575111058082,-33.290231960333
5.51545734108188,1.19494296887835,-0.518827789941991,0.555755451507575,6.43779982862823,-0.525643223803091,-6.89956047213821,-33.3148479656232
5.82839510680777,1.14191839596067,-0.689552975656256,0.158539964438533,6.59881684524402,0.0553632161177202,-7.04734192703146,-33.8740287397332
4.94652796695654,1.05127726420407,0.252830272123707,0.400413211720595,4.4917572142985,-0.368262646519606,-5.87237199842044,-33.3269888016682
4.9221367701339,1.16414469505717,-0.854890379221351,0.296628771357418,4.75400140382918,-0.963261410432926,-6.61031062870443,-32.8591658075369
3.75131616276279,1.09901509531718,0.188973409455667,0.388975655849348,3.98347264941413,-1.80481570800738,-6.43238893945456,-32.8411894149341
6.88246115189173,1.26715478203159,-0.765659521729041,-0.0827569308632032,5.26833066663791,0.476289753843156,-7.75250742586098,-35.3473272151693
5.46100294380272,1.18052717169706,-0.638558878262062,-0.223893209417646,3.44897945396148,-0.507217757554621,-4.56361241701418,-34.0768304030875
4.89902863127981,1.14190495095503,-0.572356177325468,-0.020088839033276,3.56884939970935,-0.873935287437274,-4.13159424747744,-32.5293093666415
3.88821841483256,1.10188669182463,-0.444256923650145,0.607014204324824,4.21457327790155,-1.6824309716142,-5.41021418814126,-31.6002462092913
5.02321848912723,1.16667309550317,-0.487193880997575,0.586166914907424,3.63437982777027,-0.87496216036101,-4.0739316359978,-32.2303578714142
5.11612515993449,1.08812497596642,-0.278079511363557,0.846508810627919,4.88359100320342,-0.38495110745129,-5.0407977935843,-31.9095080079204
4.49125166355013,1.0618206819168,0.114149038922228,-0.226157378194497,3.84642469849794,-0.876841783918153,-5.28635140261658,-33.2159589555091
4.10499244277806,1.08888689468554,-0.244613324883805,0.8405624772023,4.15715190074362,-1.39993574702106,-5.22074433024982,-31.783513999074
4.35640667844305,1.08696414527371,-0.10246743643743,0.0542904137860237,4.71623739816064,-1.13880094488515,-5.18673617978108,-31.4397496931038
4.39129198728084,1.0318651531124,-0.118216348888125,0.0214283510504611,4.27014167087577,-0.825359620120718,-4.65770714902514,-31.9822652806772
5.57011037062797,1.12053343113995,-0.575509990483788,0.71963368957111,4.85952752557067,-0.094808642357351,-5.13503551449832,-32.2802399200405
3.75656392155788,0.986602663643074,-0.981769017885376,0.899330348143537,4.93773281437124,-1.23126065574877,-9.11539698505251,-35.6418345042984
4.65383606483384,0.966753688949013,-0.921168472452888,0.59607459463007,5.36311580874209,-0.233640918186174,-8.0731208222199,-35.3329230522374
5.6714482734627,1.00406018135121,-1.1702271320644,0.126766348589576,4.53437878474888,0.595366245520472,-8.91509645548156,-38.0193612928497
5.97996366785861,1.0118718524784,-1.06931070330453,0.0710774280202707,4.26249406328662,0.864389302551123,-7.89326137093814,-38.1284703035916
4.37322507528002,1.16338171347771,-0.542514082023217,0.380549683825603,4.67860388054299,-1.50831580952396,-5.83273914262884,-31.6752665736856
3.53857422373518,1.25952001193276,-0.159408376791346,0.832347352430062,3.96819163006963,-2.82899916992487,-9.39478909055864,-35.3153975449625
3.7827526684099,1.21848584727714,-0.199883786602184,0.878708714600127,3.43800404670828,-2.37737022615786,-7.16743480729929,-34.1837870601002
5.54467960288196,1.0200677425911,-0.351724139125449,-0.300472516163371,6.70419638922205,0.387670459782538,-7.31084566962673,-34.5969648840526
5.92379248147596,1.00164120066954,-0.273978756377245,-0.460879507723887,5.5645338103308,0.859939744757731,-7.05569066352064,-35.1802212046188
5.28209959869777,1.08003710430576,-0.377493849308965,-0.614281676178409,5.51220071839245,-0.178087984181351,-6.72921802473959,-33.4985544494519
3.40195232355539,1.0870592757082,0.134831677863895,0.644212450652599,4.74922193958693,-2.0937362369694,-7.71291084956416,-33.3111117859168
4.11527525610537,1.1767786272463,-0.336590387488145,-0.0049505563299169,3.01920000114001,-1.83399447052868,-4.66519257017199,-33.8092834158168
3.09596908580731,1.04507169868664,-0.76242444845988,0.306203995652298,3.49559494533822,-2.1874489464418,-6.70302317660114,-34.1911394264487
5.18862303771101,1.15410922686347,-0.292191552717797,0.255454420725563,6.01765963690004,-0.646040275876547,-5.85309048221428,-32.1160600371063
4.54590625725374,1.00227828747811,-0.500797584451004,0.323137204703327,3.56071024859934,-0.521167307218898,-3.87511246621833,-33.8716982239925
3.65815062233345,0.978302829742449,-0.823475021307096,0.707545998845061,6.06897849632907,-1.28771368358671,-8.96919557223599,-35.3009966927095
5.15697965357569,1.05244577133315,-0.651627761961733,-0.039990831314434,3.96515168835288,-0.163718412608576,-4.48576082757821,-33.3177934740301
2.92990782783345,1.22308003623235,-0.341961328189896,0.751908619577067,4.23962806806011,-3.25344124423012,-10.1837766161353,-35.6480087518316
5.90188817000261,1.04164546094648,-0.379720980179386,-0.194481838484072,5.28008679868128,0.635791672995403,-5.65284653838248,-33.5630920722853
4.1630756639934,1.20205489210378,-0.154113877916469,0.668396097115722,4.47354176795006,-1.91397962386461,-6.69167880101016,-32.395217570009
4.72758568305987,1.02515471436271,-0.552307387930834,0.79612410986007,4.91864364850745,-0.455140928440508,-5.62429965082831,-32.6437781566059
4.69995197203968,1.19483311703297,-0.0623717415901769,-0.452469169929684,3.97199473844575,-1.34059323073811,-6.24243121287197,-32.9876064447338
4.63569251951762,1.02945118638048,-0.319844976793809,1.04466171345243,5.61700937783596,-0.568755144961484,-6.61488643648772,-33.1900223823361
4.03358966915541,0.975324587800438,-0.719819856390989,1.16647280047265,6.69322248425872,-0.897217969169024,-9.82967923968371,-36.4804362496975
4.44549390223919,1.02178392866483,-0.40420568028591,1.05422277119584,5.9787406317343,-0.720191514899668,-7.21804606258617,-33.690510120106
3.88981372093915,1.0014507537175,-0.678264603285272,1.1998459341881,5.59262834432949,-1.17307620063264,-8.65668611597559,-34.935124534184
4.08246134987012,1.09008616040948,-0.311498196668588,-0.377348598866736,5.30018582174711,-1.42852979442224,-6.7198345148213,-32.5531006109677
3.85611743017559,1.17563413367789,-0.182943014030606,1.06934274331568,6.16388278865453,-2.08736624564042,-9.36440748735934,-34.9925701028701
5.75257746891033,1.12883454499655,-0.418514009846154,-0.26447285937173,3.48251245539275,0.0456917136499883,-3.71646709126001,-34.4059451662685
4.28384093803957,1.13638614613154,-0.0974400884017341,0.96961638604474,6.50834128553898,-1.46122235629212,-8.24289283921344,-34.2300373409475
5.40904638778957,0.967548595181769,-0.612611038681961,0.816732315022193,4.68102650371767,0.517550712148401,-6.2451185728706,-35.2018109036777
5.86699357457224,1.01911806932876,-0.489231117743507,0.846377206173238,4.52009965601663,0.714785557410203,-5.3746939898169,-34.6169652331112
5.45692366475188,1.15192230171496,-0.399977936071825,0.27519017322687,6.75245751169941,-0.366683527251513,-6.48729333977931,-33.0774969144346
6.25345528042267,1.25688387829297,-0.673268798651049,0.0848427102180888,5.98814956397253,-0.100790993169583,-7.56654422453704,-34.3001503429103
4.21757645551253,1.09430574304878,-0.750391333413958,0.460028861215783,4.63926967229799,-1.31474702323406,-6.15939581360132,-32.2929610092203
5.4351507048591,1.15353584070268,0.202355174028566,0.93178061221237,4.44532995046145,-0.396613823137763,-6.34363206852569,-33.5235820572071
5.52362720451775,1.1508413306824,0.263375720985757,0.964231847254896,4.54928992279777,-0.294515078376626,-6.84364849917099,-34.0258796432223
4.48330121758047,1.14588185776747,0.00171573826636265,1.14760113974851,3.93306476226587,-1.3097681744662,-6.3147082622071,-33.1718974816328
3.93721656191141,1.04549188162317,-0.0760595952176951,0.828232254121739,3.75547503722225,-1.34832572851685,-5.1257378537009,-32.7629003862525
