"term","estimate","est_error","lower_95","upper_95","rhat","Bulk_ESS","Tail_ESS"
"Intercept",-14.1475992163161,16.0667853164649,-46.2088686184187,17.8140402775238,1.00082547965361,2924.4781524189,2090.90179613063
"summer_GDD0",0.024509156817708,0.025042226586039,-0.0257206094177299,0.0749764729905826,1.00105560384532,2839.15239860291,2058.30613173334
